LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NLD,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,40.795212,
NLD,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,43.321602,
NLD,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,41.72171,
NLD,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,41.993813,
NLD,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,41.538254,
NLD,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,39.774967,
NLD,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,39.161121,
NLD,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,40.414757,
NLD,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,40.435383,
NLD,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,39.821945,
NLD,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,38.574493,
NLD,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,37.595325,
NZL,EDUADULT,TRY_MEN,PC_25_64,A,2016,33.445648,
NZL,EDUADULT,TRY_MEN,PC_25_64,A,2017,34.879517,
NZL,EDUADULT,TRY_MEN,PC_25_64,A,2018,36.308079,
NZL,EDUADULT,TRY_MEN,PC_25_64,A,2019,36.11018,
NZL,EDUADULT,TRY_MEN,PC_25_64,A,2020,36.86467,
NZL,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,38.903072,
NZL,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,40.399647,
NZL,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,42.103603,
NZL,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,41.822868,
NZL,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,43.271767,
NZL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,43.270084,
NZL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,43.433735,
NZL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,43.507744,
NZL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,43.913261,
NZL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,43.046459,
NZL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,37.544266,
NZL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,39.013779,
NZL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,38.957661,
NZL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,39.503281,
NZL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,38.650585,
NOR,EDUADULT,TRY_MEN,PC_25_64,A,2016,38.396145,
NOR,EDUADULT,TRY_MEN,PC_25_64,A,2017,38.701958,
NOR,EDUADULT,TRY_MEN,PC_25_64,A,2018,39.068577,
NOR,EDUADULT,TRY_MEN,PC_25_64,A,2019,39.005184,
NOR,EDUADULT,TRY_MEN,PC_25_64,A,2020,39.585854,
NOR,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,47.866173,
NOR,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,47.927422,
NOR,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,48.301937,
NOR,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,49.493538,
NOR,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,51.226639,
NOR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,43.312553,
NOR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,42.390541,
NOR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,42.658073,
NOR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,42.801586,
NOR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,42.131302,
NOR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,34.929367,
NOR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,34.960907,
NOR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,34.963131,
NOR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,33.772694,
NOR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,32.054607,
POL,EDUADULT,TRY_MEN,PC_25_64,A,2016,23.41297,
POL,EDUADULT,TRY_MEN,PC_25_64,A,2017,24.471952,
POL,EDUADULT,TRY_MEN,PC_25_64,A,2018,25.205914,
POL,EDUADULT,TRY_MEN,PC_25_64,A,2019,26.24085,
POL,EDUADULT,TRY_MEN,PC_25_64,A,2020,26.859726,
POL,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,33.939568,
POL,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,35.299824,
POL,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,36.574348,
POL,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,37.730793,
POL,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,38.83564,
POL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,67.723061,
POL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,67.511543,
POL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,66.904831,
POL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,65.978142,
POL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,66.027176,
POL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,57.563511,
POL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,56.937706,
POL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,56.207031,
POL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,55.310699,
POL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,54.763882,
PRT,EDUADULT,TRY_MEN,PC_25_64,A,2016,19.392345,
PRT,EDUADULT,TRY_MEN,PC_25_64,A,2017,19.199572,
PRT,EDUADULT,TRY_MEN,PC_25_64,A,2018,19.692612,
PRT,EDUADULT,TRY_MEN,PC_25_64,A,2019,21.502281,
PRT,EDUADULT,TRY_MEN,PC_25_64,A,2020,22.847862,
PRT,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,27.933044,
PRT,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,28.471441,
PRT,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,29.829231,
PRT,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,30.644608,
PRT,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,32.995258,
PRT,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,23.632545,
PRT,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,24.123669,
PRT,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,25.07633,
PRT,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,26.194712,
PRT,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,28.804491,
PRT,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,22.537746,
PRT,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,23.72171,
PRT,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,24.596498,
PRT,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,25.615692,
PRT,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,25.803881,
SVK,EDUADULT,TRY_MEN,PC_25_64,A,2016,18.87179,
SVK,EDUADULT,TRY_MEN,PC_25_64,A,2017,19.760481,
SVK,EDUADULT,TRY_MEN,PC_25_64,A,2018,20.983791,
SVK,EDUADULT,TRY_MEN,PC_25_64,A,2019,21.704424,
SVK,EDUADULT,TRY_MEN,PC_25_64,A,2020,22.011438,
SVK,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,25.099613,
SVK,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,26.452528,
SVK,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,28.216055,
SVK,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,29.91453,
SVK,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,31.597046,
SVK,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,74.100517,
SVK,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,72.749466,
SVK,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,71.502182,
SVK,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,70.237663,
SVK,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,71.116478,
SVK,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,65.42128,
SVK,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,63.631351,
SVK,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,62.447418,
SVK,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,60.556641,
SVK,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,60.173664,
ESP,EDUADULT,TRY_MEN,PC_25_64,A,2016,32.98119,
ESP,EDUADULT,TRY_MEN,PC_25_64,A,2017,33.75465,
ESP,EDUADULT,TRY_MEN,PC_25_64,A,2018,34.640388,
ESP,EDUADULT,TRY_MEN,PC_25_64,A,2019,35.831165,
ESP,EDUADULT,TRY_MEN,PC_25_64,A,2020,36.685833,
ESP,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,38.397327,
ESP,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,38.934372,
ESP,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,39.846661,
ESP,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,41.339748,
ESP,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,42.658867,
ESP,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,22.688265,
ESP,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,22.721037,
ESP,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,22.596468,
ESP,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,22.480856,
ESP,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,23.08164,
ESP,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,22.472944,
ESP,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,22.725344,
ESP,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,23.12767,
ESP,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,22.951399,
ESP,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,23.273985,
SWE,EDUADULT,TRY_MEN,PC_25_64,A,2016,34.458351,
SWE,EDUADULT,TRY_MEN,PC_25_64,A,2017,35.476173,
SWE,EDUADULT,TRY_MEN,PC_25_64,A,2018,36.428112,
SWE,EDUADULT,TRY_MEN,PC_25_64,A,2019,36.802536,
SWE,EDUADULT,TRY_MEN,PC_25_64,A,2020,37.316448,
SWE,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,48.042187,
SWE,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,48.62455,
SWE,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,50.303387,
SWE,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,51.407867,
SWE,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,52.181118,
SWE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,47.493156,
SWE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,46.794205,
SWE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,45.640575,
SWE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,45.289131,
SWE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,45.343319,
SWE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,35.487129,
SWE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,35.123444,
SWE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,34.244801,
SWE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,33.824646,
SWE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,33.007652,
CHE,EDUADULT,TRY_MEN,PC_25_64,A,2016,45.940552,
CHE,EDUADULT,TRY_MEN,PC_25_64,A,2017,47.220692,
CHE,EDUADULT,TRY_MEN,PC_25_64,A,2018,47.688629,
CHE,EDUADULT,TRY_MEN,PC_25_64,A,2019,48.08326,
CHE,EDUADULT,TRY_MEN,PC_25_64,A,2020,48.337212,
CHE,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,36.458977,
CHE,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,37.898529,
CHE,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,39.743084,
CHE,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,40.68224,
CHE,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,42.166286,
CHE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,43.065212,
CHE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,42.019848,
CHE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,41.725693,
CHE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,41.826633,
CHE,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,41.873482,
CHE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,49.38319,
CHE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,48.455978,
CHE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,47.630314,
CHE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,47.407063,
CHE,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,46.167675,
TUR,EDUADULT,TRY_MEN,PC_25_64,A,2016,20.724001,
TUR,EDUADULT,TRY_MEN,PC_25_64,A,2017,21.169254,
TUR,EDUADULT,TRY_MEN,PC_25_64,A,2018,21.766516,
TUR,EDUADULT,TRY_MEN,PC_25_64,A,2019,23.037657,
TUR,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,17.828663,
TUR,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,18.717081,
TUR,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,19.684227,
TUR,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,20.753014,
TUR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,21.83629,
TUR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,21.891384,
TUR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,22.162004,
TUR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,22.25272,
TUR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,16.125542,
TUR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,16.349726,
TUR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,16.450544,
TUR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,16.987946,
GBR,EDUADULT,TRY_MEN,PC_25_64,A,2016,45.196854,
GBR,EDUADULT,TRY_MEN,PC_25_64,A,2017,44.585037,
GBR,EDUADULT,TRY_MEN,PC_25_64,A,2018,43.751423,
GBR,EDUADULT,TRY_MEN,PC_25_64,A,2019,45.14959,
GBR,EDUADULT,TRY_MEN,PC_25_64,A,2020,46.904633,
GBR,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,46.323395,
GBR,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,46.877583,
GBR,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,47.731743,
GBR,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,49.15202,
GBR,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,51.790306,
GBR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,35.817101,
GBR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,36.873829,
GBR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,34.805092,
GBR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,34.179104,
GBR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,33.760395,
GBR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,34.162834,
GBR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,34.007793,
GBR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,32.267807,
GBR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,31.612267,
GBR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,30.810984,
USA,EDUADULT,TRY_MEN,PC_25_64,A,2016,42.716476,
USA,EDUADULT,TRY_MEN,PC_25_64,A,2017,43.039238,
USA,EDUADULT,TRY_MEN,PC_25_64,A,2018,44.312847,
USA,EDUADULT,TRY_MEN,PC_25_64,A,2019,45.024239,
USA,EDUADULT,TRY_MEN,PC_25_64,A,2020,46.559158,
USA,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,48.507526,
USA,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,49.545597,
USA,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,50.435326,
USA,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,51.534691,
USA,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,53.423653,
USA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,46.620445,
USA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,46.787632,
USA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,45.757004,
USA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,44.949524,
USA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,44.396774,
USA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,42.420189,
USA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,41.886772,
USA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,41.114902,
USA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,40.081177,
USA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,39.038227,
ARG,EDUADULT,TRY_MEN,PC_25_64,A,2017,17.488495,
ARG,EDUADULT,TRY_MEN,PC_25_64,A,2018,31.336042,
ARG,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,24.951094,
ARG,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,39.529755,
ARG,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,40.205902,
ARG,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,28.792295,
ARG,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,39.937328,
ARG,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,27.249208,
BRA,EDUADULT,TRY_MEN,PC_25_64,A,2016,14.535014,
BRA,EDUADULT,TRY_MEN,PC_25_64,A,2017,14.672179,
BRA,EDUADULT,TRY_MEN,PC_25_64,A,2018,15.601707,
BRA,EDUADULT,TRY_MEN,PC_25_64,A,2019,15.858756,
BRA,EDUADULT,TRY_MEN,PC_25_64,A,2020,16.841213,
BRA,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,19.132725,
BRA,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,19.541754,
BRA,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,20.977964,
BRA,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,21.468023,
BRA,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,23.052433,
BRA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,33.030273,
BRA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,33.416306,
BRA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,34.144085,
BRA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,34.810474,
BRA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,36.483021,
BRA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,34.145409,
BRA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,34.75256,
BRA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,35.040554,
BRA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,36.064316,
BRA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,37.214451,
CHL,EDUADULT,TRY_MEN,PC_25_64,A,2017,24.638247,
CHL,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,25.628315,
CHL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,42.694862,
CHL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,41.918842,
COL,EDUADULT,TRY_MEN,PC_25_64,A,2016,20.174047,
COL,EDUADULT,TRY_MEN,PC_25_64,A,2017,20.590368,
COL,EDUADULT,TRY_MEN,PC_25_64,A,2018,21.082104,
COL,EDUADULT,TRY_MEN,PC_25_64,A,2019,21.42478,
COL,EDUADULT,TRY_MEN,PC_25_64,A,2020,21.952885,
COL,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,24.191235,
COL,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,24.279985,
COL,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,25.569864,
COL,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,26.081968,
COL,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,27.101116,
COL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,30.480776,
COL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,31.22529,
COL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,31.868658,
COL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,32.806915,
COL,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,34.406151,
COL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,29.993441,
COL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,31.34483,
COL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,31.725365,
COL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,32.970245,
COL,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,33.974163,
EST,EDUADULT,TRY_MEN,PC_25_64,A,2016,29.157036,
EST,EDUADULT,TRY_MEN,PC_25_64,A,2017,29.877974,
EST,EDUADULT,TRY_MEN,PC_25_64,A,2018,30.904222,
EST,EDUADULT,TRY_MEN,PC_25_64,A,2019,30.936712,
EST,EDUADULT,TRY_MEN,PC_25_64,A,2020,32.034843,
EST,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,48.067318,
EST,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,49.222305,
EST,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,51.221062,
EST,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,51.766712,
EST,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,52.436687,
EST,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,56.15049,
EST,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,55.16227,
EST,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,54.846138,
EST,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,56.224724,
EST,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,55.437286,
EST,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,44.308128,
EST,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,43.01841,
EST,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,41.361931,
EST,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,41.175655,
EST,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,41.415203,
IDN,EDUADULT,TRY_MEN,PC_25_64,A,2016,11.250453,
IDN,EDUADULT,TRY_MEN,PC_25_64,A,2017,11.721274,
IDN,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,11.416537,
IDN,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,11.992479,
IDN,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,29.262917,
IDN,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,29.5383,
IDN,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,22.102358,
IDN,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,22.564634,
ISR,EDUADULT,TRY_MEN,PC_25_64,A,2016,45.177593,
ISR,EDUADULT,TRY_MEN,PC_25_64,A,2017,46.323353,
ISR,EDUADULT,TRY_MEN,PC_25_64,A,2018,45.497807,
ISR,EDUADULT,TRY_MEN,PC_25_64,A,2019,44.999088,
ISR,EDUADULT,TRY_MEN,PC_25_64,A,2020,45.036282,
ISR,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,54.461967,
ISR,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,55.332455,
ISR,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,54.747131,
ISR,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,55.366119,
ISR,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,55.079689,
ISR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,40.765846,
ISR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,40.422241,
ISR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,40.024128,
ISR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,41.148937,
ISR,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,41.99609,
ISR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,33.105724,
ISR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,32.646366,
ISR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,32.433453,
ISR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,32.622246,
ISR,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,33.885052,
LVA,EDUADULT,TRY_MEN,PC_25_64,A,2016,24.061266,
LVA,EDUADULT,TRY_MEN,PC_25_64,A,2017,24.920851,
LVA,EDUADULT,TRY_MEN,PC_25_64,A,2018,24.911245,
LVA,EDUADULT,TRY_MEN,PC_25_64,A,2019,27.114141,
LVA,EDUADULT,TRY_MEN,PC_25_64,A,2020,28.863485,
LVA,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,41.924561,
LVA,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,42.144421,
LVA,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,42.31316,
LVA,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,43.736454,
LVA,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,46.251678,
LVA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,61.234657,
LVA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,58.580154,
LVA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,58.617363,
LVA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,57.887005,
LVA,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,56.795082,
LVA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,49.874989,
LVA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,49.250313,
LVA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,49.124287,
LVA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,47.907063,
LVA,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,46.800278,
RUS,EDUADULT,TRY_MEN,PC_25_64,A,2016,44.856056,
RUS,EDUADULT,TRY_MEN,PC_25_64,A,2017,49.453331,
RUS,EDUADULT,TRY_MEN,PC_25_64,A,2018,49.234489,
RUS,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,60.210949,
RUS,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,63.214821,
RUS,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,63.460545,
RUS,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,47.986301,
